epoch,step,test_MAE,test_R2,test_RMSE,test_loss,train_MAE,train_R2,train_RMSE,train_loss,val_MAE,val_R2,val_RMSE,val_loss
0,49,,,,,0.12386739253997803,0.05450338125228882,0.1797068566083908,0.03229455649852753,,,,
0,99,,,,,0.10849371552467346,0.5141792297363281,0.1565968543291092,0.024522576481103897,,,,
0,149,,,,,0.11764076352119446,0.1759611964225769,0.19944746792316437,0.039779290556907654,,,,
0,199,,,,,0.11233273148536682,0.41122573614120483,0.16806836426258087,0.02824697270989418,,,,
0,249,,,,,0.12103357911109924,0.40292930603027344,0.21884673833847046,0.04789389669895172,,,,
0,299,,,,,0.10304319113492966,0.30462199449539185,0.15335842967033386,0.02351881004869938,,,,
0,349,,,,,0.10588040947914124,0.5077685117721558,0.17141063511371613,0.029381606727838516,,,,
0,399,,,,,0.07944821566343307,0.7631510496139526,0.10924027115106583,0.011933436617255211,,,,
0,449,,,,,0.09607955068349838,0.46303266286849976,0.1708037257194519,0.029173914343118668,,,,
0,490,,,,,,,,,0.09065381437540054,0.5180346965789795,0.15172210335731506,0.023660603910684586
1,499,,,,,0.10748983174562454,0.3036728501319885,0.19339294731616974,0.03740083426237106,,,,
1,549,,,,,0.0933057963848114,0.40980440378189087,0.1579696238040924,0.024954402819275856,,,,
1,599,,,,,0.09953851252794266,0.4029594659805298,0.17698606848716736,0.03132406622171402,,,,
1,649,,,,,0.09593398869037628,0.4918310046195984,0.13405197858810425,0.01796993426978588,,,,
1,699,,,,,0.08283070474863052,0.5903699398040771,0.1314898580312729,0.017289582639932632,,,,
1,749,,,,,0.0849122554063797,0.6198225021362305,0.11885717511177063,0.014127028174698353,,,,
1,799,,,,,0.10443054139614105,0.38406115770339966,0.186772882938385,0.03488411009311676,,,,
1,849,,,,,0.08921980112791061,0.43152111768722534,0.154959574341774,0.02401246875524521,,,,
1,899,,,,,0.09656746685504913,0.48876887559890747,0.14577656984329224,0.021250810474157333,,,,
1,949,,,,,0.08336775004863739,0.5324410200119019,0.12414709478616714,0.015412501990795135,,,,
1,981,,,,,,,,,0.0838741883635521,0.5491337776184082,0.14662744104862213,0.022216826677322388
2,999,,,,,0.08106672763824463,0.6651508212089539,0.12546753883361816,0.01574210450053215,,,,
2,1049,,,,,0.1050795167684555,0.49568885564804077,0.19015346467494965,0.03615833818912506,,,,
2,1099,,,,,0.08561281114816666,0.5819703936576843,0.15395411849021912,0.023701872676610947,,,,
2,1149,,,,,0.08548424392938614,0.48356908559799194,0.16001085937023163,0.02560347691178322,,,,
2,1199,,,,,0.08850881457328796,0.5583480596542358,0.1467771977186203,0.02154354378581047,,,,
2,1249,,,,,0.09791025519371033,0.4923425316810608,0.194670170545578,0.037896476686000824,,,,
2,1299,,,,,0.08659176528453827,0.4661749005317688,0.1462353616952896,0.02138477936387062,,,,
2,1349,,,,,0.09280437976121902,0.4185483455657959,0.156830832362175,0.02459590882062912,,,,
2,1399,,,,,0.08146965503692627,0.6436991095542908,0.14230473339557648,0.02025063894689083,,,,
2,1449,,,,,0.08740106225013733,0.5948667526245117,0.13343726098537445,0.01780550368130207,,,,
2,1472,,,,,,,,,0.0848625898361206,0.5506483912467957,0.14626264572143555,0.022049780935049057
3,1499,,,,,0.10142466425895691,0.08302414417266846,0.16143901646137238,0.026062555611133575,,,,
3,1549,,,,,0.0895172506570816,0.4674258232116699,0.13521486520767212,0.01828305795788765,,,,
3,1599,,,,,0.0907474160194397,0.5490311980247498,0.1610124260187149,0.02592499926686287,,,,
3,1649,,,,,0.08108680695295334,0.7418289184570312,0.13010920584201813,0.016928404569625854,,,,
3,1699,,,,,0.09289006888866425,0.6110444068908691,0.1684269905090332,0.028367653489112854,,,,
3,1749,,,,,0.08506570756435394,0.6539144515991211,0.1501622498035431,0.022548701614141464,,,,
3,1799,,,,,0.07001379132270813,0.6275173425674438,0.10213603079319,0.010431768372654915,,,,
3,1849,,,,,0.08801141381263733,0.5110595226287842,0.1476319134235382,0.021795179694890976,,,,
3,1899,,,,,0.08027710765600204,0.7547557353973389,0.12691734731197357,0.016108013689517975,,,,
3,1949,,,,,0.08674527704715729,0.41595542430877686,0.18378084897994995,0.03377540037035942,,,,
3,1963,,,,,,,,,0.08314190804958344,0.5474554300308228,0.14664152264595032,0.02220821939408779
4,1999,,,,,0.08504544943571091,0.5955706834793091,0.14716166257858276,0.02165655419230461,,,,
4,2049,,,,,0.09061386436223984,0.6343748569488525,0.14320947229862213,0.02050895430147648,,,,
4,2099,,,,,0.08787717670202255,0.6197767853736877,0.15281756222248077,0.023353207856416702,,,,
4,2149,,,,,0.09296998381614685,0.4017246961593628,0.19743900001049042,0.03898216038942337,,,,
4,2199,,,,,0.09424132108688354,0.3777291774749756,0.17117798328399658,0.029301900416612625,,,,
4,2249,,,,,0.07838022708892822,0.537501871585846,0.11571190506219864,0.013389244675636292,,,,
4,2299,,,,,0.10007302463054657,0.42490482330322266,0.16632312536239624,0.027663379907608032,,,,
4,2349,,,,,0.08331748843193054,0.38663268089294434,0.11563277244567871,0.01337093859910965,,,,
4,2399,,,,,0.08477076143026352,0.35875773429870605,0.15582455694675446,0.024281291291117668,,,,
4,2449,,,,,0.07682933658361435,0.7420581579208374,0.12897981703281403,0.016635794192552567,,,,
4,2454,,,,,,,,,0.0813867375254631,0.5685573220252991,0.14329533278942108,0.021226350218057632
5,2499,,,,,0.0816287100315094,0.5034739375114441,0.1441805064678192,0.02078801766037941,,,,
5,2549,,,,,0.09267306327819824,0.2139037847518921,0.1679755449295044,0.028215782716870308,,,,
5,2599,,,,,0.07785668224096298,0.4343559145927429,0.11891483515501022,0.014140738174319267,,,,
5,2649,,,,,0.07062949240207672,0.7193089723587036,0.11118926852941513,0.012363052926957607,,,,
5,2699,,,,,0.09725217521190643,0.5245330929756165,0.19005461037158966,0.03612075746059418,,,,
5,2749,,,,,0.08189934492111206,0.612429678440094,0.15271590650081635,0.023322148248553276,,,,
5,2799,,,,,0.07756005227565765,0.6618824005126953,0.10825420916080475,0.011718973517417908,,,,
5,2849,,,,,0.08770808577537537,0.4922100305557251,0.1781211793422699,0.031727153807878494,,,,
5,2899,,,,,0.0841498151421547,0.5387385487556458,0.16012778878211975,0.025640908628702164,,,,
5,2945,,,,,,,,,0.07745818048715591,0.5800051093101501,0.141243577003479,0.02068370208144188
6,2949,,,,,0.07415908575057983,0.5702476501464844,0.1481831669807434,0.021958252415060997,,,,
6,2999,,,,,0.07285131514072418,0.7407459020614624,0.11428338289260864,0.013060690835118294,,,,
6,3049,,,,,0.07255210727453232,0.6077938079833984,0.13493555784225464,0.018207605928182602,,,,
6,3099,,,,,0.07442794740200043,0.7114886045455933,0.11646939069032669,0.013565119355916977,,,,
6,3149,,,,,0.08942519873380661,0.5655221939086914,0.15174183249473572,0.02302558533847332,,,,
6,3199,,,,,0.07943104952573776,0.752769410610199,0.126725971698761,0.016059473156929016,,,,
6,3249,,,,,0.08103179931640625,0.6617453098297119,0.14802812039852142,0.02191232517361641,,,,
6,3299,,,,,0.07787200808525085,0.719107985496521,0.13202588260173798,0.017430834472179413,,,,
6,3349,,,,,0.07963453978300095,0.5241739749908447,0.15207602083683014,0.02312711626291275,,,,
6,3399,,,,,0.0759153813123703,0.7026618719100952,0.1135387122631073,0.012891039252281189,,,,
6,3436,,,,,,,,,0.07851515710353851,0.5792221426963806,0.14173145592212677,0.0208296962082386
7,3449,,,,,0.0822262167930603,0.7270726561546326,0.1463296264410019,0.021412361413240433,,,,
7,3499,,,,,0.08169950544834137,0.6471891403198242,0.12025681138038635,0.014461699873209,,,,
7,3549,,,,,0.09247530251741409,0.5554018020629883,0.17910732328891754,0.032079435884952545,,,,
7,3599,,,,,0.08420330286026001,0.2268548607826233,0.17420774698257446,0.030348338186740875,,,,
7,3649,,,,,0.07186317443847656,0.6345701217651367,0.11561859399080276,0.013367658481001854,,,,
7,3699,,,,,0.07924759387969971,0.6596685647964478,0.12767533957958221,0.0163009911775589,,,,
7,3749,,,,,0.0893653929233551,0.492103636264801,0.15955032408237457,0.025456305593252182,,,,
7,3799,,,,,0.08334014564752579,0.5105195045471191,0.16681160032749176,0.027826109901070595,,,,
7,3849,,,,,0.09683637320995331,0.5686838626861572,0.17330610752105713,0.030035007745027542,,,,
7,3899,,,,,0.08426660299301147,0.6041192412376404,0.1501101851463318,0.02253306657075882,,,,
7,3927,,,,,,,,,0.07954639941453934,0.5869826078414917,0.14008769392967224,0.020350536331534386
8,3949,,,,,0.07562783360481262,0.6497138142585754,0.11334630846977234,0.012847386300563812,,,,
8,3999,,,,,0.07451912760734558,0.6954609751701355,0.13248100876808167,0.01755121722817421,,,,
8,4049,,,,,0.08232545107603073,0.577979326248169,0.17358243465423584,0.030130863189697266,,,,
8,4099,,,,,0.09135298430919647,0.41733086109161377,0.20086736977100372,0.04034770280122757,,,,
8,4149,,,,,0.08573299646377563,0.6032642126083374,0.16835367679595947,0.02834295853972435,,,,
8,4199,,,,,0.07692918181419373,0.7833510637283325,0.1236601173877716,0.01529182493686676,,,,
8,4249,,,,,0.08779017627239227,0.536733865737915,0.14813175797462463,0.021943015977740288,,,,
8,4299,,,,,0.07464741170406342,0.5913605690002441,0.10677453875541687,0.011400802060961723,,,,
8,4349,,,,,0.0711965411901474,0.8220128417015076,0.10010896623134613,0.010021804831922054,,,,
8,4399,,,,,0.07282879948616028,0.6955292224884033,0.1237277239561081,0.015308549627661705,,,,
8,4418,,,,,,,,,0.07333512604236603,0.5946900844573975,0.13866645097732544,0.020111218094825745
9,4449,,,,,0.09338022023439407,0.5362551212310791,0.18199416995048523,0.033121876418590546,,,,
9,4499,,,,,0.08782695233821869,0.5042350888252258,0.19644980132579803,0.03859252482652664,,,,
9,4549,,,,,0.08066993951797485,0.6379035711288452,0.1340177208185196,0.017960751429200172,,,,
9,4599,,,,,0.06942637264728546,0.7796248197555542,0.11098175495862961,0.012316950596868992,,,,
9,4649,,,,,0.07565218210220337,0.6751278638839722,0.13846218585968018,0.01917177625000477,,,,
9,4699,,,,,0.09748499095439911,0.4908350706100464,0.18759942054748535,0.035193540155887604,,,,
9,4749,,,,,0.07609879970550537,0.5069388151168823,0.15074008703231812,0.022722575813531876,,,,
9,4799,,,,,0.0717126876115799,0.5926157236099243,0.12453276664018631,0.015508409589529037,,,,
9,4849,,,,,0.08136728405952454,0.580872654914856,0.1461857110261917,0.021370261907577515,,,,
9,4899,,,,,0.08273175358772278,0.39964741468429565,0.16192099452018738,0.026218406856060028,,,,
