epoch,step,test_MAE,test_R2,test_RMSE,test_loss,train_MAE,train_R2,train_RMSE,train_loss,val_MAE,val_R2,val_RMSE,val_loss
36,849,,,,,0.3654308319091797,0.42004114389419556,0.5057924389839172,0.2558259963989258,,,,
36,850,,,,,,,,,0.32447701692581177,0.5389688014984131,0.5061222314834595,0.25652843713760376
37,873,,,,,,,,,0.3302649259567261,0.5302127003669739,0.5109801888465881,0.26182693243026733
38,896,,,,,,,,,0.3135037422180176,0.5421469211578369,0.5043221712112427,0.25513169169425964
39,899,,,,,0.3592173457145691,0.5564189553260803,0.4741726815700531,0.2248397320508957,,,,
39,919,,,,,,,,,0.3197939395904541,0.5340021848678589,0.5088182091712952,0.2597219944000244
40,942,,,,,,,,,0.3129963278770447,0.5422000288963318,0.5039724111557007,0.255534827709198
41,949,,,,,0.3483666181564331,0.47539716958999634,0.46312037110328674,0.2144804745912552,,,,
41,965,,,,,,,,,0.3129633963108063,0.5311333537101746,0.5102230310440063,0.26120486855506897
42,988,,,,,,,,,0.32527902722358704,0.5467082858085632,0.5015085339546204,0.25240665674209595
43,999,,,,,0.34564605355262756,0.4757392406463623,0.5327422022819519,0.2838142514228821,,,,
43,1011,,,,,,,,,0.34125497937202454,0.5175417065620422,0.5179635882377625,0.2687564492225647
44,1034,,,,,,,,,0.3109590411186218,0.5399335622787476,0.5057207942008972,0.25624024868011475
