epoch,step,test_MAE,test_R2,test_RMSE,test_loss,train_MAE,train_R2,train_RMSE,train_loss,val_MAE,val_R2,val_RMSE,val_loss
43,1049,,,,,0.47147876024246216,0.869740903377533,0.6272401213645935,0.3934301733970642,,,,
43,1055,,,,,,,,,0.5729032158851624,0.7821885943412781,0.7906849980354309,0.6300362944602966
44,1079,,,,,,,,,0.5794562697410583,0.7780280113220215,0.7988970279693604,0.6423642635345459
45,1099,,,,,0.547835111618042,0.8316202759742737,0.7091294527053833,0.5028645992279053,,,,
45,1103,,,,,,,,,0.5670409202575684,0.7839353680610657,0.7884650230407715,0.6250637173652649
46,1127,,,,,,,,,0.5712760090827942,0.7874801158905029,0.7813462018966675,0.6149444580078125
47,1149,,,,,0.5792755484580994,0.7487272024154663,0.826636791229248,0.68332839012146,,,,
47,1151,,,,,,,,,0.5804864764213562,0.7795389890670776,0.796807587146759,0.6378263831138611
48,1175,,,,,,,,,0.5642006397247314,0.7901689410209656,0.776934027671814,0.6069620847702026
49,1199,,,,,0.5313056111335754,0.8328855037689209,0.6704778075218201,0.44954046607017517,,,,
49,1199,,,,,,,,,0.5665217638015747,0.7866734266281128,0.7843034267425537,0.6170389652252197
50,1223,,,,,,,,,0.5677335858345032,0.7898865938186646,0.7781106233596802,0.607528030872345
51,1247,,,,,,,,,0.5680309534072876,0.7900991439819336,0.7770375609397888,0.6067435145378113
52,1249,,,,,0.517415463924408,0.8309697508811951,0.6977030038833618,0.4867894649505615,,,,
52,1271,,,,,,,,,0.5741916298866272,0.787467360496521,0.7823308706283569,0.6145873665809631
53,1295,,,,,,,,,0.5697977542877197,0.7875759601593018,0.7829052805900574,0.6144222021102905
54,1299,,,,,0.529761552810669,0.8519920706748962,0.6955758929252625,0.48382583260536194,,,,
54,1319,,,,,,,,,0.5650975704193115,0.7886417508125305,0.7809252738952637,0.611589789390564
55,1343,,,,,,,,,0.5554116368293762,0.7959480881690979,0.7671055197715759,0.5903217196464539
56,1349,,,,,0.49681639671325684,0.868256151676178,0.6508451104164124,0.42359933257102966,,,,
56,1367,,,,,,,,,0.568868100643158,0.78643798828125,0.7846390604972839,0.6176437735557556
57,1391,,,,,,,,,0.5671564340591431,0.7882842421531677,0.7811386585235596,0.6122997403144836
58,1399,,,,,0.5011279582977295,0.8445770144462585,0.6947256922721863,0.4826437830924988,,,,
58,1415,,,,,,,,,0.5544348359107971,0.795439600944519,0.767224907875061,0.5914995670318604
59,1439,,,,,,,,,0.5627198815345764,0.7946165800094604,0.7695610523223877,0.5940530896186829
60,1449,,,,,0.4936489462852478,0.8488280773162842,0.6741992235183716,0.4545446038246155,,,,
60,1463,,,,,,,,,0.5561640858650208,0.7920863032341003,0.774348795413971,0.6010528206825256
61,1487,,,,,,,,,0.5505004525184631,0.7944807410240173,0.7686259746551514,0.5941040515899658
62,1499,,,,,0.5333150625228882,0.8202028870582581,0.6991615295410156,0.4888268709182739,,,,
62,1511,,,,,,,,,0.5829266905784607,0.7864172458648682,0.7849155068397522,0.6171966791152954
63,1535,,,,,,,,,0.5610776543617249,0.7916039228439331,0.7753713726997375,0.6027635931968689
64,1549,,,,,0.5312478542327881,0.8148027658462524,0.7637924551963806,0.5833789110183716,,,,
64,1559,,,,,,,,,0.5551407933235168,0.7940717339515686,0.7702698111534119,0.5953461527824402
65,1583,,,,,,,,,0.5421467423439026,0.79974764585495,0.7599331140518188,0.5792542099952698
66,1599,,,,,0.5113142132759094,0.8417825698852539,0.6912519931793213,0.47782930731773376,,,,
66,1607,,,,,,,,,0.5520785450935364,0.7952840328216553,0.7684298157691956,0.5920240879058838
67,1631,,,,,,,,,0.5653535723686218,0.7865361571311951,0.7842795252799988,0.6170547604560852
68,1649,,,,,0.557237446308136,0.8165456056594849,0.7472590804100037,0.5583961606025696,,,,
68,1655,,,,,,,,,0.5577986240386963,0.7916563749313354,0.7750450372695923,0.6023396253585815
69,1679,,,,,,,,,0.5487685203552246,0.8020814061164856,0.7555081248283386,0.5723467469215393
70,1699,,,,,0.5504448413848877,0.7621424198150635,0.8412871360778809,0.7077640891075134,,,,
70,1703,,,,,,,,,0.5558679103851318,0.7967242002487183,0.7653472423553467,0.5879305601119995
71,1727,,,,,,,,,0.5653320550918579,0.7905564904212952,0.777539074420929,0.6058481335639954
72,1749,,,,,0.46829017996788025,0.8541460037231445,0.6281739473342896,0.39460253715515137,,,,
72,1751,,,,,,,,,0.5462737083435059,0.8006017804145813,0.7581766247749329,0.5767125487327576
73,1775,,,,,,,,,0.5551643967628479,0.7900126576423645,0.7785714864730835,0.6071765422821045
74,1799,,,,,0.48307037353515625,0.8682115077972412,0.6361865401268005,0.404733270406723,,,,
74,1799,,,,,,,,,0.5528488755226135,0.7974669933319092,0.7639657258987427,0.5855259299278259
75,1823,,,,,,,,,0.5543220043182373,0.7929332852363586,0.7723532319068909,0.5985793471336365
76,1847,,,,,,,,,0.5541996359825134,0.7918350100517273,0.774476945400238,0.6020569801330566
77,1849,,,,,0.5266742706298828,0.7894564270973206,0.728903591632843,0.53130042552948,,,,
77,1871,,,,,,,,,0.5498982667922974,0.8006386160850525,0.7582764625549316,0.5765480399131775
78,1895,,,,,,,,,0.5526265501976013,0.7970778346061707,0.7640820145606995,0.5861548185348511
79,1899,,,,,0.4788544178009033,0.843549907207489,0.6650210022926331,0.4422529339790344,,,,
79,1919,,,,,,,,,0.5458188652992249,0.7993582487106323,0.7601206302642822,0.5798243284225464
80,1943,,,,,,,,,0.5492908954620361,0.7946195602416992,0.7694590091705322,0.5940635204315186
81,1949,,,,,0.4818878769874573,0.8430384397506714,0.638685941696167,0.4079197347164154,,,,
81,1967,,,,,,,,,0.5536289811134338,0.790962815284729,0.7765463590621948,0.604777455329895
82,1991,,,,,,,,,0.536073625087738,0.8016323447227478,0.7562248706817627,0.5733712315559387
83,1999,,,,,0.4725963771343231,0.86887526512146,0.622241735458374,0.3871847689151764,,,,
83,2015,,,,,,,,,0.5405164361000061,0.8043940663337708,0.7510364651679993,0.5653645992279053
84,2039,,,,,,,,,0.5364499092102051,0.8057735562324524,0.7485013604164124,0.5618326663970947
85,2049,,,,,0.4610139727592468,0.8463298082351685,0.6298094987869263,0.3966600000858307,,,,
85,2063,,,,,,,,,0.5465785264968872,0.7984666228294373,0.7624537944793701,0.5828250646591187
86,2087,,,,,,,,,0.5477383732795715,0.7982878088951111,0.7630473971366882,0.5830369591712952
87,2099,,,,,0.47012871503829956,0.8624416589736938,0.6344269514083862,0.4024975895881653,,,,
87,2111,,,,,,,,,0.5459940433502197,0.8007352948188782,0.7581084966659546,0.5759361982345581
88,2135,,,,,,,,,0.5378249883651733,0.8033771514892578,0.7528383731842041,0.5683690905570984
89,2149,,,,,0.4498409330844879,0.8684509992599487,0.6038193702697754,0.3645978569984436,,,,
89,2159,,,,,,,,,0.5420054793357849,0.7988988757133484,0.7611556053161621,0.5814396739006042
90,2183,,,,,,,,,0.5504526495933533,0.794825553894043,0.7691250443458557,0.5933607816696167
91,2199,,,,,0.4504050016403198,0.853303849697113,0.6095940470695496,0.37160491943359375,,,,
91,2207,,,,,,,,,0.5434855222702026,0.8010481595993042,0.7580138444900513,0.5752302408218384
92,2231,,,,,,,,,0.5414546132087708,0.799838662147522,0.7598716616630554,0.57865309715271
93,2249,,,,,0.4737085998058319,0.8655698299407959,0.6378716826438904,0.406880259513855,,,,
93,2255,,,,,,,,,0.5365808606147766,0.8029335141181946,0.7541801929473877,0.5699992775917053
94,2279,,,,,,,,,0.545678973197937,0.7999221086502075,0.759723961353302,0.5785173177719116
95,2299,,,,,0.5518542528152466,0.839828372001648,0.7564006447792053,0.5721419453620911,,,,
95,2303,,,,,,,,,0.5412203073501587,0.8014890551567078,0.7568665146827698,0.5741339921951294
96,2327,,,,,,,,,0.5416067838668823,0.798552393913269,0.761742889881134,0.5824877023696899
97,2349,,,,,0.47041046619415283,0.8748088479042053,0.5946071743965149,0.3535577058792114,,,,
97,2351,,,,,,,,,0.5420430302619934,0.7998801469802856,0.760192334651947,0.5785441994667053
98,2375,,,,,,,,,0.5410862565040588,0.801832914352417,0.7558833360671997,0.5727473497390747
99,2399,,,,,0.6559131741523743,0.6771949529647827,0.8282886147499084,0.6860619783401489,,,,
99,2399,,,,,,,,,0.5440182685852051,0.8039443492889404,0.7521489858627319,0.5667157769203186
100,2423,,,,,,,,,0.5346018075942993,0.8036633133888245,0.7528037428855896,0.5677024126052856
101,2447,,,,,,,,,0.5406543612480164,0.8035345673561096,0.7527367472648621,0.5676375031471252
102,2449,,,,,0.4677150845527649,0.8379941582679749,0.6348786950111389,0.40307095646858215,,,,
102,2471,,,,,,,,,0.5420944094657898,0.8013826012611389,0.7568345069885254,0.5741703510284424
103,2495,,,,,,,,,0.5402243733406067,0.8042381405830383,0.7514004111289978,0.5656452178955078
104,2499,,,,,0.4416199028491974,0.8764820098876953,0.6178337931632996,0.38171857595443726,,,,
104,2519,,,,,,,,,0.5268179178237915,0.8086748719215393,0.7427479028701782,0.5532164573669434
105,2543,,,,,,,,,0.5297289490699768,0.8076765537261963,0.7446976900100708,0.5560972094535828
106,2549,,,,,0.425406277179718,0.8977537751197815,0.5751627087593079,0.33081215620040894,,,,
106,2567,,,,,,,,,0.5300889611244202,0.8068371415138245,0.7462582588195801,0.5586310029029846
107,2591,,,,,,,,,0.5411577820777893,0.8057370185852051,0.7485942244529724,0.5614328384399414
108,2599,,,,,0.4614335596561432,0.868973970413208,0.6123681664466858,0.37499475479125977,,,,
108,2615,,,,,,,,,0.5341368317604065,0.8033194541931152,0.7531945109367371,0.5687323808670044
109,2639,,,,,,,,,0.5280052423477173,0.8112109303474426,0.7381296157836914,0.5457706451416016
110,2649,,,,,0.49929019808769226,0.8581786155700684,0.66395103931427,0.4408310055732727,,,,
110,2663,,,,,,,,,0.5395733118057251,0.8054125905036926,0.7496176958084106,0.5625839829444885
111,2687,,,,,,,,,0.5325632095336914,0.8081977367401123,0.7443749308586121,0.5545483231544495
112,2699,,,,,0.4041511118412018,0.9050858020782471,0.5263018608093262,0.27699366211891174,,,,
112,2711,,,,,,,,,0.52447909116745,0.8101629614830017,0.7401804327964783,0.5488163828849792
113,2735,,,,,,,,,0.5332026481628418,0.8092650175094604,0.7419604659080505,0.551350474357605
114,2749,,,,,0.4883991479873657,0.8466601371765137,0.6558471918106079,0.4301355481147766,,,,
114,2759,,,,,,,,,0.5272936224937439,0.8077788949012756,0.744849443435669,0.5557586550712585
115,2783,,,,,,,,,0.5289092063903809,0.8108506798744202,0.7385775446891785,0.5466843247413635
116,2799,,,,,0.48614948987960815,0.8325558304786682,0.653816282749176,0.4274757504463196,,,,
116,2807,,,,,,,,,0.544205904006958,0.8031570911407471,0.7538098096847534,0.5689178705215454
117,2831,,,,,,,,,0.5303012132644653,0.805508553981781,0.7489680647850037,0.5619840621948242
118,2849,,,,,0.3928412199020386,0.9014682769775391,0.5294398665428162,0.2803065776824951,,,,
118,2855,,,,,,,,,0.5427367687225342,0.7949484586715698,0.7694808840751648,0.5925822257995605
119,2879,,,,,,,,,0.5353181958198547,0.8021697998046875,0.7558652758598328,0.5720013380050659
120,2899,,,,,0.4383137822151184,0.8529684543609619,0.5902202725410461,0.34835994243621826,,,,
120,2903,,,,,,,,,0.5272733569145203,0.807713508605957,0.7448978424072266,0.5557472109794617
121,2927,,,,,,,,,0.5385286211967468,0.8043236136436462,0.7514042258262634,0.5659133195877075
122,2949,,,,,0.4713479280471802,0.8708375096321106,0.6121317744255066,0.37470531463623047,,,,
122,2951,,,,,,,,,0.5375518798828125,0.8052689433097839,0.7499913573265076,0.5630647540092468
123,2975,,,,,,,,,0.5340077877044678,0.8079484701156616,0.7445557117462158,0.5551436543464661
124,2999,,,,,0.6213715672492981,0.8310059309005737,0.7834402918815613,0.6137787103652954,,,,
124,2999,,,,,,,,,0.536069929599762,0.8045821189880371,0.7511036992073059,0.5648495554924011
125,3023,,,,,,,,,0.5273372530937195,0.8083133697509766,0.7438592314720154,0.5540971755981445
126,3047,,,,,,,,,0.5308650732040405,0.8046945333480835,0.7510084509849548,0.5647084712982178
127,3049,,,,,0.40705224871635437,0.8978493809700012,0.5565779805183411,0.3097790777683258,,,,
127,3071,,,,,,,,,0.5348751544952393,0.8059993386268616,0.7482338547706604,0.560702919960022
128,3095,,,,,,,,,0.5356206297874451,0.807095468044281,0.7460277676582336,0.5576596260070801
129,3099,,,,,0.4385192394256592,0.853258490562439,0.6276438236236572,0.39393675327301025,,,,
129,3119,,,,,,,,,0.5224868655204773,0.8110308051109314,0.7383258938789368,0.5463660359382629
130,3120,0.5362639427185059,0.7770129442214966,0.7725415229797363,0.6004357933998108,,,,,,,,
